DeliveryDate,HourEnding,SettlementPoint,SettlementPointPrice,DSTFlag
12/27/2023,01:00,7RNCHSLR_ALL, 18.23,N
12/27/2023,01:00,AEEC, 11.35,N
12/27/2023,01:00,AGUAYO_UNIT1, 17.28,N
12/27/2023,01:00,AJAXWIND_RN, 14.68,N
12/27/2023,01:00,ALGOD_ALL_RN, 18.89,N
12/27/2023,01:00,ALVIN_RN, 17.5,N
12/27/2023,01:00,AMADEUS_ALL, 14.82,N
12/27/2023,01:00,AMISTAD_ALL, 50.41,N
12/27/2023,01:00,AMOCOOIL_CC1, 17.46,N
12/27/2023,01:00,AMOCOOIL_CC2, 17.46,N
12/27/2023,01:00,AMOCO_PUN1, 17.46,N
12/27/2023,01:00,AMOCO_PUN2, 17.46,N
12/27/2023,01:00,AMO_AMOCO_1, 17.46,N
12/27/2023,01:00,AMO_AMOCO_2, 17.46,N
12/27/2023,01:00,AMO_AMOCO_5, 17.46,N
12/27/2023,01:00,AMO_AMOCO_G1, 17.46,N
12/27/2023,01:00,AMO_AMOCO_G2, 17.46,N
12/27/2023,01:00,AMO_AMOCO_G3, 17.46,N
12/27/2023,01:00,AMO_AMOCO_S1, 17.46,N
12/27/2023,01:00,AMO_AMOCO_S2, 17.46,N
12/27/2023,01:00,ANACACHO_ANA, 26.71,N
12/27/2023,01:00,ANCHOR_ALL, 15.4,N
12/27/2023,01:00,ANDMDSLR_ALL, 14.83,N
12/27/2023,01:00,ANG_ALL, 22.33,N
12/27/2023,01:00,ANSON1_ALL, 14.58,N
12/27/2023,01:00,APPALOSA_ALL, 75.03,N
12/27/2023,01:00,AQUI_ALL, 16.17,N
12/27/2023,01:00,ARAGORN_RN, 38.8,N
12/27/2023,01:00,ASTRA_RN, 13.06,N
12/27/2023,01:00,ATK_ATKINSG7, 16.98,N
12/27/2023,01:00,AUSTPL_ALL, 18.18,N
12/27/2023,01:00,AVIAT_ALL, 27.83,N
12/27/2023,01:00,AZURE_RN, 14.81,N
12/27/2023,01:00,AZ_ALL, 17.37,N
12/27/2023,01:00,BAC_RN_ALL, 17.45,N
12/27/2023,01:00,BAFFIN_ALL, 18.91,N
