DeliveryDate,HourEnding,SettlementPoint,SettlementPointPrice,DSTFlag
12/23/2023,01:00,7RNCHSLR_ALL, 12.25,N
12/23/2023,01:00,AEEC, 11.46,N
12/23/2023,01:00,AGUAYO_UNIT1, 12.19,N
12/23/2023,01:00,AJAXWIND_RN, 11.89,N
12/23/2023,01:00,ALGOD_ALL_RN, 12.29,N
12/23/2023,01:00,ALVIN_RN, 12.18,N
12/23/2023,01:00,AMADEUS_ALL, 11.86,N
12/23/2023,01:00,AMISTAD_ALL, 13.32,N
12/23/2023,01:00,AMOCOOIL_CC1, 12.18,N
12/23/2023,01:00,AMOCOOIL_CC2, 12.18,N
12/23/2023,01:00,AMOCO_PUN1, 12.18,N
12/23/2023,01:00,AMOCO_PUN2, 12.18,N
12/23/2023,01:00,AMO_AMOCO_1, 12.18,N
12/23/2023,01:00,AMO_AMOCO_2, 12.18,N
12/23/2023,01:00,AMO_AMOCO_5, 12.18,N
12/23/2023,01:00,AMO_AMOCO_G1, 12.18,N
12/23/2023,01:00,AMO_AMOCO_G2, 12.18,N
12/23/2023,01:00,AMO_AMOCO_G3, 12.18,N
12/23/2023,01:00,AMO_AMOCO_S1, 12.18,N
12/23/2023,01:00,AMO_AMOCO_S2, 12.18,N
12/23/2023,01:00,ANACACHO_ANA, 12.83,N
12/23/2023,01:00,ANCHOR_ALL, 11.97,N
12/23/2023,01:00,ANDMDSLR_ALL, 11.85,N
12/23/2023,01:00,ANG_ALL, 12.48,N
12/23/2023,01:00,ANSON1_ALL, 11.9,N
12/23/2023,01:00,APPALOSA_ALL, 14.33,N
12/23/2023,01:00,AQUI_ALL, 12.06,N
12/23/2023,01:00,ARAGORN_RN, 14.73,N
12/23/2023,01:00,ASTRA_RN, 11.66,N
12/23/2023,01:00,ATK_ATKINSG7, 12.14,N
12/23/2023,01:00,AUSTPL_ALL, 12.26,N
12/23/2023,01:00,AVIAT_ALL, 12.53,N
12/23/2023,01:00,AZURE_RN, 11.89,N
12/23/2023,01:00,AZ_ALL, 12.17,N
12/23/2023,01:00,BAC_RN_ALL, 12.18,N
12/23/2023,01:00,BAFFIN_ALL, 12.26,N
12/23/2023,01:00,BAIRDWND_ALL, 11.94,N
12/23/2023,01:00,BARROW_ALL, 14.85,N
12/23/2023,01:00,BASTEN_CC1, 12.25,N
12/23/2023,01:00,BASTEN_CCU, 12.25,N
12/23/2023,01:00,BATCAVE_RN, 12.39,N
12/23/2023,01:00,BAYC_BESS_RN, 12.97,N
12/23/2023,01:00,BBREEZE_1_2, 12.24,N
12/23/2023,01:00,BCATWD_WD_1, 11.93,N
12/23/2023,01:00,BCH_RN, 12.19,N
12/23/2023,01:00,BCK_RN, 12.19,N
12/23/2023,01:00,BIGSTAR_ALL, 12.26,N
12/23/2023,01:00,BLACKJAK_RN, 12.29,N
12/23/2023,01:00,BLSMT1_5_A_6, 11.85,N
12/23/2023,01:00,BLUEJAY_RN, 12.13,N
