DeliveryDate,HourEnding,SettlementPoint,SettlementPointPrice,DSTFlag
12/11/2023,01:00,7RNCHSLR_ALL, 18.71,N
12/11/2023,01:00,AEEC, 14.64,N
12/11/2023,01:00,AGUAYO_UNIT1, 16.54,N
12/11/2023,01:00,AJAXWIND_RN, 15.17,N
12/11/2023,01:00,ALGOD_ALL_RN, 19.68,N
12/11/2023,01:00,ALVIN_RN, 17.86,N
12/11/2023,01:00,AMADEUS_ALL, 14.46,N
12/11/2023,01:00,AMISTAD_ALL, 8.43,N
12/11/2023,01:00,AMOCOOIL_CC1, 17.81,N
12/11/2023,01:00,AMOCOOIL_CC2, 17.81,N
12/11/2023,01:00,AMOCO_PUN1, 17.81,N
12/11/2023,01:00,AMOCO_PUN2, 17.81,N
12/11/2023,01:00,AMO_AMOCO_1, 17.81,N
12/11/2023,01:00,AMO_AMOCO_2, 17.81,N
12/11/2023,01:00,AMO_AMOCO_5, 17.81,N
12/11/2023,01:00,AMO_AMOCO_G1, 17.81,N
12/11/2023,01:00,AMO_AMOCO_G2, 17.81,N
12/11/2023,01:00,AMO_AMOCO_G3, 17.81,N
12/11/2023,01:00,AMO_AMOCO_S1, 17.81,N
12/11/2023,01:00,AMO_AMOCO_S2, 17.81,N
12/11/2023,01:00,ANACACHO_ANA, 5.95,N
12/11/2023,01:00,ANCHOR_ALL, 15.46,N
12/11/2023,01:00,ANDMDSLR_ALL, 14.26,N
12/11/2023,01:00,ANG_ALL, 15.71,N
12/11/2023,01:00,ANSON1_ALL, 14.57,N
12/11/2023,01:00,APPALOSA_ALL, 60.61,N
12/11/2023,01:00,AQUI_ALL, 16.45,N
12/11/2023,01:00,ARAGORN_RN, 40.66,N
12/11/2023,01:00,ASTRA_RN, 14.7,N
12/11/2023,01:00,ATK_ATKINSG7, 17.15,N
12/11/2023,01:00,AUSTPL_ALL, 18.64,N
12/11/2023,01:00,AVIAT_ALL, 17.19,N
12/11/2023,01:00,AZURE_RN, 14.81,N
12/11/2023,01:00,AZ_ALL, 17.65,N
12/11/2023,01:00,BAC_RN_ALL, 17.8,N
12/11/2023,01:00,BAFFIN_ALL, 19.72,N
12/11/2023,01:00,BAIRDWND_ALL, 15.12,N
12/11/2023,01:00,BARROW_ALL, 51.47,N
12/11/2023,01:00,BASTEN_CC1, 18.68,N
12/11/2023,01:00,BASTEN_CCU, 18.68,N
12/11/2023,01:00,BATCAVE_RN, 19.87,N
12/11/2023,01:00,BAYC_BESS_RN, 44.13,N
12/11/2023,01:00,BBREEZE_1_2, 19.79,N
12/11/2023,01:00,BCATWD_WD_1, 15.33,N
12/11/2023,01:00,BCH_RN, 17.98,N
12/11/2023,01:00,BCK_RN, 17.98,N
12/11/2023,01:00,BIGSTAR_ALL, 18.71,N
12/11/2023,01:00,BLACKJAK_RN, 19.65,N
12/11/2023,01:00,BLSMT1_5_A_6, 15,N
12/11/2023,01:00,BLUEJAY_RN, 17.14,N
12/11/2023,01:00,BOARDCRK_ALL, 16.4,N
12/11/2023,01:00,BOOTLEG_UN1, 38.1,N
12/11/2023,01:00,BORDAS_345, 20.12,N
12/11/2023,01:00,BOSQUESW_CC1, 16.7,N
12/11/2023,01:00,BOSQUESW_CC2, 16.78,N
12/11/2023,01:00,BOSQ_BSQSU_5, 16.78,N
12/11/2023,01:00,BOSQ_BSQS_12, 16.78,N
12/11/2023,01:00,BOSQ_BSQS_34, 16.7,N
12/11/2023,01:00,BRANDON_RN, 15.77,N
12/11/2023,01:00,BRAUNIG_CC1, 19.93,N
12/11/2023,01:00,BRAUNIG_VHB1, 19.99,N
12/11/2023,01:00,BRAUNIG_VHB2, 19.99,N
12/11/2023,01:00,BRAUNIG_VHB3, 19.99,N
12/11/2023,01:00,BRAZ_WND_ALL, 12.39,N
12/11/2023,01:00,BRA_AVR1_CT2, 19.93,N
12/11/2023,01:00,BRA_AVR_CST1, 19.93,N
12/11/2023,01:00,BRHEIGHT_RN, 17.81,N
12/11/2023,01:00,BRIGHTSD_RN, 20.18,N
12/11/2023,01:00,BRIGHTSD_U1, 20.16,N
12/11/2023,01:00,BRISCOE_WIND, 14.71,N
12/11/2023,01:00,BRPANGLE_RN, 18.03,N
12/11/2023,01:00,BRPMAGNO_RN, 17.83,N
12/11/2023,01:00,BRP_BRAZ_RN, 18.03,N
12/11/2023,01:00,BRP_DIKN_RN, 17.82,N
12/11/2023,01:00,BRP_LOOP_RN, 19.35,N
12/11/2023,01:00,BRP_LOP1_RN, 20.07,N
12/11/2023,01:00,BRP_PBL1_RN, 59.04,N
12/11/2023,01:00,BRP_PBL2_RN, 59.03,N
12/11/2023,01:00,BRP_RN_UNIT1, 20.14,N
12/11/2023,01:00,BRP_SEMI_RN, 17.83,N
12/11/2023,01:00,BRP_SWNY_RN, 18.03,N
12/11/2023,01:00,BRP_ZPT1_RN, 20.18,N
12/11/2023,01:00,BRP_ZPT2_RN, 20.18,N
12/11/2023,01:00,BRTSW_BCW1, 15.65,N
12/11/2023,01:00,BR_ARROW_ALL, 16.04,N
12/11/2023,01:00,BR_VHB6CT5_6, 19.99,N
12/11/2023,01:00,BR_VHB6CT7_8, 19.99,N
12/11/2023,01:00,BSS_U1, 18.03,N
12/11/2023,01:00,BTE_BTE_G1, 17.61,N
12/11/2023,01:00,BTE_BTE_G2, 17.61,N
12/11/2023,01:00,BTE_BTE_G3, 17.61,N
12/11/2023,01:00,BTE_BTE_G4, 17.61,N
12/11/2023,01:00,BTE_CC1, 17.61,N
12/11/2023,01:00,BTE_PUN1, 17.61,N
12/11/2023,01:00,BTE_PUN2, 17.61,N
12/11/2023,01:00,BTM_ALL, 17.92,N
12/11/2023,01:00,BUCHAN_ALL, 18.91,N
12/11/2023,01:00,BUCKTHRN_RN, 15.95,N
12/11/2023,01:00,BUFF_GAP_ALL, 14.99,N
12/11/2023,01:00,BULLCRK_1_2, 2.34,N
12/11/2023,01:00,BVE_CC1, 17.84,N
12/11/2023,01:00,BVE_UNIT1, 17.84,N
12/11/2023,01:00,BVE_UNIT2, 17.84,N
12/11/2023,01:00,BVE_UNIT3, 17.84,N
12/11/2023,01:00,BYRDR_ES_ALL, 18.03,N
12/11/2023,01:00,BYU_BYU_1, 17.73,N
12/11/2023,01:00,BYU_BYU_12, 17.73,N
12/11/2023,01:00,BYU_BYU_34, 17.73,N
12/11/2023,01:00,BYU_BYU_G8, 17.75,N
12/11/2023,01:00,BYU_CC1, 17.73,N
12/11/2023,01:00,BYU_G4_RN, 17.73,N
12/11/2023,01:00,BYU_PUN1, 17.73,N
12/11/2023,01:00,BYU_PUN2, 17.73,N
12/11/2023,01:00,BYU_PUN3, 17.73,N
12/11/2023,01:00,BYU_PUN4, 17.73,N
12/11/2023,01:00,B_DAVIS_3, 19.64,N
12/11/2023,01:00,B_DAVIS_4, 19.64,N
12/11/2023,01:00,B_DAVIS_CC1, 19.64,N
12/11/2023,01:00,B_D_B_DAVIG1, 19.64,N
12/11/2023,01:00,B_D_B_DAVIG2, 19.64,N
12/11/2023,01:00,CABEZON_ALL, 19.9,N
12/11/2023,01:00,CALAVER_JKS1, 19.85,N
12/11/2023,01:00,CALAVER_JKS2, 19.85,N
12/11/2023,01:00,CALAVER_JTD1, 19.93,N
12/11/2023,01:00,CALAVER_JTD2, 19.93,N
12/11/2023,01:00,CALAVER_OWS1, 19.97,N
12/11/2023,01:00,CALAVER_OWS2, 19.95,N
12/11/2023,01:00,CALHOUN_ALL, 19.19,N
12/11/2023,01:00,CALLAHA_WND1, 14.1,N
12/11/2023,01:00,CAL_CALGT1, 17.66,N
12/11/2023,01:00,CAL_CALSTG1, 17.66,N
12/11/2023,01:00,CAL_CC1, 17.66,N
12/11/2023,01:00,CAL_PUN1, 17.66,N
12/11/2023,01:00,CAL_PUN2, 17.66,N
12/11/2023,01:00,CAMWIND_RN, 19.78,N
12/11/2023,01:00,CANYONWD_ALL, 13.84,N
12/11/2023,01:00,CAPRIDG4_CR4, 17.19,N
12/11/2023,01:00,CAPRIDGE_ALL, 17.19,N
12/11/2023,01:00,CARBN_BSP_1, 12.19,N
12/11/2023,01:00,CASL_GAP_UN1, 41.48,N
12/11/2023,01:00,CATARINA_B1, 41.11,N
12/11/2023,01:00,CBECII_1, 18.11,N
12/11/2023,01:00,CBECII_2, 18.11,N
