DeliveryDate,HourEnding,SettlementPoint,SettlementPointPrice,DSTFlag
12/18/2023,01:00,7RNCHSLR_ALL, 14.05,N
12/18/2023,01:00,AEEC, 9.1,N
12/18/2023,01:00,AGUAYO_UNIT1, 9.31,N
12/18/2023,01:00,AJAXWIND_RN, 8.59,N
12/18/2023,01:00,ALGOD_ALL_RN, 14.85,N
12/18/2023,01:00,ALVIN_RN, 12.3,N
12/18/2023,01:00,AMADEUS_ALL, 8.29,N
12/18/2023,01:00,AMISTAD_ALL, 34.6,N
12/18/2023,01:00,AMOCOOIL_CC1, 12.22,N
12/18/2023,01:00,AMOCOOIL_CC2, 12.22,N
12/18/2023,01:00,AMOCO_PUN1, 12.22,N
12/18/2023,01:00,AMOCO_PUN2, 12.22,N
12/18/2023,01:00,AMO_AMOCO_1, 12.22,N
12/18/2023,01:00,AMO_AMOCO_2, 12.22,N
12/18/2023,01:00,AMO_AMOCO_5, 12.22,N
12/18/2023,01:00,AMO_AMOCO_G1, 12.22,N
12/18/2023,01:00,AMO_AMOCO_G2, 12.22,N
12/18/2023,01:00,AMO_AMOCO_G3, 12.22,N
12/18/2023,01:00,AMO_AMOCO_S1, 12.22,N
12/18/2023,01:00,AMO_AMOCO_S2, 12.22,N
12/18/2023,01:00,ANACACHO_ANA, 26.21,N
12/18/2023,01:00,ANCHOR_ALL, 8.96,N
12/18/2023,01:00,ANDMDSLR_ALL, 8.2,N
12/18/2023,01:00,ANG_ALL, 9.95,N
12/18/2023,01:00,ANSON1_ALL, 7.98,N
12/18/2023,01:00,APPALOSA_ALL, 64.24,N
12/18/2023,01:00,AQUI_ALL, 9.67,N
12/18/2023,01:00,ARAGORN_RN, 25.66,N
12/18/2023,01:00,ASTRA_RN, 8.76,N
12/18/2023,01:00,ATK_ATKINSG7, 11.03,N
12/18/2023,01:00,AUSTPL_ALL, 14.41,N
12/18/2023,01:00,AVIAT_ALL, 13.74,N
12/18/2023,01:00,AZURE_RN, 8.46,N
12/18/2023,01:00,AZ_ALL, 11.91,N
12/18/2023,01:00,BAC_RN_ALL, 12.2,N
12/18/2023,01:00,BAFFIN_ALL, 14.87,N
12/18/2023,01:00,BAIRDWND_ALL, 8.62,N
12/18/2023,01:00,BARROW_ALL, 24.72,N
12/18/2023,01:00,BASTEN_CC1, 14.38,N
12/18/2023,01:00,BASTEN_CCU, 14.38,N
12/18/2023,01:00,BATCAVE_RN, 15.84,N
12/18/2023,01:00,BAYC_BESS_RN, 13.26,N
12/18/2023,01:00,BBREEZE_1_2, 14.95,N
12/18/2023,01:00,BCATWD_WD_1, 8.8,N
12/18/2023,01:00,BCH_RN, 12.41,N
12/18/2023,01:00,BCK_RN, 12.44,N
12/18/2023,01:00,BIGSTAR_ALL, 14.22,N
12/18/2023,01:00,BLACKJAK_RN, 14.81,N
12/18/2023,01:00,BLSMT1_5_A_6, 8.5,N
12/18/2023,01:00,BLUEJAY_RN, 11.01,N
12/18/2023,01:00,BOARDCRK_ALL, 9.91,N
12/18/2023,01:00,BOOTLEG_UN1, 27.11,N
12/18/2023,01:00,BORDAS_345, 15.23,N
12/18/2023,01:00,BOSQUESW_CC1, 9.79,N
12/18/2023,01:00,BOSQUESW_CC2, 9.86,N
12/18/2023,01:00,BOSQ_BSQSU_5, 9.86,N
12/18/2023,01:00,BOSQ_BSQS_12, 9.86,N
12/18/2023,01:00,BOSQ_BSQS_34, 9.79,N
12/18/2023,01:00,BRANDON_RN, 9.36,N
12/18/2023,01:00,BRAUNIG_CC1, 15.46,N
12/18/2023,01:00,BRAUNIG_VHB1, 15.4,N
12/18/2023,01:00,BRAUNIG_VHB2, 15.4,N
12/18/2023,01:00,BRAUNIG_VHB3, 15.55,N
12/18/2023,01:00,BRAZ_WND_ALL, 11.7,N
12/18/2023,01:00,BRA_AVR1_CT2, 15.46,N
12/18/2023,01:00,BRA_AVR_CST1, 15.46,N
12/18/2023,01:00,BRHEIGHT_RN, 12.22,N
12/18/2023,01:00,BRIGHTSD_RN, 15.33,N
12/18/2023,01:00,BRIGHTSD_U1, 15.31,N
12/18/2023,01:00,BRISCOE_WIND, 8.7,N
12/18/2023,01:00,BRPANGLE_RN, 12.4,N
12/18/2023,01:00,BRPMAGNO_RN, 12.24,N
12/18/2023,01:00,BRP_BRAZ_RN, 12.4,N
12/18/2023,01:00,BRP_DIKN_RN, 12.23,N
12/18/2023,01:00,BRP_LOOP_RN, 14.36,N
12/18/2023,01:00,BRP_LOP1_RN, 15.16,N
12/18/2023,01:00,BRP_PBL1_RN, 31.01,N
12/18/2023,01:00,BRP_PBL2_RN, 31,N
12/18/2023,01:00,BRP_RN_UNIT1, 15.76,N
12/18/2023,01:00,BRP_SEMI_RN, 12.26,N
12/18/2023,01:00,BRP_SWNY_RN, 12.4,N
12/18/2023,01:00,BRP_ZPT1_RN, 15.24,N
12/18/2023,01:00,BRP_ZPT2_RN, 15.24,N
12/18/2023,01:00,BRTSW_BCW1, 9.08,N
12/18/2023,01:00,BR_ARROW_ALL, 9.44,N
12/18/2023,01:00,BR_VHB6CT5_6, 15.4,N
12/18/2023,01:00,BR_VHB6CT7_8, 15.4,N
12/18/2023,01:00,BSS_U1, 12.4,N
12/18/2023,01:00,BTE_BTE_G1, 11.84,N
12/18/2023,01:00,BTE_BTE_G2, 11.84,N
12/18/2023,01:00,BTE_BTE_G3, 11.84,N
12/18/2023,01:00,BTE_BTE_G4, 11.84,N
12/18/2023,01:00,BTE_CC1, 11.84,N
12/18/2023,01:00,BTE_PUN1, 11.84,N
12/18/2023,01:00,BTE_PUN2, 11.84,N
12/18/2023,01:00,BTM_ALL, 12.32,N
12/18/2023,01:00,BUCHAN_ALL, 14.85,N
12/18/2023,01:00,BUCKTHRN_RN, 9.18,N
12/18/2023,01:00,BUFF_GAP_ALL, 7.06,N
12/18/2023,01:00,BULLCRK_1_2, 11,N
12/18/2023,01:00,BVE_CC1, 12.21,N
12/18/2023,01:00,BVE_UNIT1, 12.21,N
12/18/2023,01:00,BVE_UNIT2, 12.21,N
12/18/2023,01:00,BVE_UNIT3, 12.21,N
12/18/2023,01:00,BYRDR_ES_ALL, 12.4,N
12/18/2023,01:00,BYU_BYU_1, 12.06,N
12/18/2023,01:00,BYU_BYU_12, 12.06,N
12/18/2023,01:00,BYU_BYU_34, 12.06,N
12/18/2023,01:00,BYU_BYU_G8, 12.06,N
12/18/2023,01:00,BYU_CC1, 12.06,N
12/18/2023,01:00,BYU_G4_RN, 12.06,N
12/18/2023,01:00,BYU_PUN1, 12.06,N
12/18/2023,01:00,BYU_PUN2, 12.06,N
12/18/2023,01:00,BYU_PUN3, 12.06,N
12/18/2023,01:00,BYU_PUN4, 12.06,N
12/18/2023,01:00,B_DAVIS_3, 14.77,N
12/18/2023,01:00,B_DAVIS_4, 14.77,N
12/18/2023,01:00,B_DAVIS_CC1, 14.77,N
12/18/2023,01:00,B_D_B_DAVIG1, 14.77,N
12/18/2023,01:00,B_D_B_DAVIG2, 14.77,N
12/18/2023,01:00,CABEZON_ALL, 15.04,N
12/18/2023,01:00,CALAVER_JKS1, 15.35,N
12/18/2023,01:00,CALAVER_JKS2, 15.35,N
12/18/2023,01:00,CALAVER_JTD1, 15.47,N
12/18/2023,01:00,CALAVER_JTD2, 15.47,N
12/18/2023,01:00,CALAVER_OWS1, 15.44,N
12/18/2023,01:00,CALAVER_OWS2, 15.46,N
12/18/2023,01:00,CALHOUN_ALL, 14.19,N
12/18/2023,01:00,CALLAHA_WND1, 6.77,N
12/18/2023,01:00,CAL_CALGT1, 11.93,N
12/18/2023,01:00,CAL_CALSTG1, 11.93,N
12/18/2023,01:00,CAL_CC1, 11.93,N
12/18/2023,01:00,CAL_PUN1, 11.93,N
12/18/2023,01:00,CAL_PUN2, 11.93,N
12/18/2023,01:00,CAMWIND_RN, 14.94,N
12/18/2023,01:00,CANYONWD_ALL, 7.08,N
12/18/2023,01:00,CAPRIDG4_CR4, 13.74,N
12/18/2023,01:00,CAPRIDGE_ALL, 13.74,N
12/18/2023,01:00,CARBN_BSP_1, 12.38,N
12/18/2023,01:00,CASL_GAP_UN1, 31.17,N
12/18/2023,01:00,CATARINA_B1, 22.69,N
12/18/2023,01:00,CBECII_1, 12.66,N
12/18/2023,01:00,CBECII_2, 12.66,N
12/18/2023,01:00,CBECII_89, 12.66,N
12/18/2023,01:00,CBECII_CC3, 12.66,N
12/18/2023,01:00,CBECII_CT7, 12.66,N
12/18/2023,01:00,CBEC_ALL, 12.68,N
12/18/2023,01:00,CBEC_CC1, 12.68,N
12/18/2023,01:00,CBEC_CC2, 12.68,N
12/18/2023,01:00,CBY4_ALL, 11.84,N
12/18/2023,01:00,CBY4_CC1, 11.84,N
12/18/2023,01:00,CBY_CBY_G1, 11.87,N
12/18/2023,01:00,CBY_CBY_G2, 11.89,N
12/18/2023,01:00,CCEC_CC1, 14.76,N
12/18/2023,01:00,CCEC_GT1, 14.76,N
12/18/2023,01:00,CCEC_GT2, 14.76,N
12/18/2023,01:00,CCEC_PUN1, 14.76,N
12/18/2023,01:00,CCEC_PUN2, 14.76,N
12/18/2023,01:00,CCEC_ST1, 14.76,N
12/18/2023,01:00,CEDROHI_CHW1, 15.27,N
12/18/2023,01:00,CEDRVALE_RN, 25.94,N
12/18/2023,01:00,CFLATS_UNIT, -3.72,N
12/18/2023,01:00,CHALUP_ALL, 14.94,N
12/18/2023,01:00,CHAL_SLR_RN, 25.59,N
12/18/2023,01:00,CHAMON_UN1, 11.85,N
12/18/2023,01:00,CHAMON_UN2, 11.85,N
12/18/2023,01:00,CHEDPW_GT2, 11.8,N
12/18/2023,01:00,CHE_CC1, 11.82,N
12/18/2023,01:00,CHE_LYD, 11.85,N
12/18/2023,01:00,CHE_LYD2, 11.85,N
12/18/2023,01:00,CHE_PUN1, 11.85,N
12/18/2023,01:00,CHE_PUN2, 11.85,N
12/18/2023,01:00,CHISMGRD_RN, 9.19,N
12/18/2023,01:00,CISC_RN, 8.86,N
12/18/2023,01:00,CITYVICT_ALL, 14.41,N
12/18/2023,01:00,CN_BRKS_UNT1, 8.75,N
12/18/2023,01:00,COL_COLETOG1, 14.77,N
