DeliveryDate,HourEnding,SettlementPoint,SettlementPointPrice,DSTFlag
12/26/2023,01:00,7RNCHSLR_ALL, 25.34,N
12/26/2023,01:00,AEEC, 25.12,N
12/26/2023,01:00,AGUAYO_UNIT1, 25.17,N
12/26/2023,01:00,AJAXWIND_RN, 24.65,N
12/26/2023,01:00,ALGOD_ALL_RN, 25.51,N
12/26/2023,01:00,ALVIN_RN, 25.19,N
12/26/2023,01:00,AMADEUS_ALL, 24.59,N
12/26/2023,01:00,AMISTAD_ALL, 31.85,N
12/26/2023,01:00,AMOCOOIL_CC1, 25.18,N
12/26/2023,01:00,AMOCOOIL_CC2, 25.18,N
12/26/2023,01:00,AMOCO_PUN1, 25.18,N
12/26/2023,01:00,AMOCO_PUN2, 25.18,N
12/26/2023,01:00,AMO_AMOCO_1, 25.18,N
12/26/2023,01:00,AMO_AMOCO_2, 25.18,N
12/26/2023,01:00,AMO_AMOCO_5, 25.18,N
12/26/2023,01:00,AMO_AMOCO_G1, 25.18,N
12/26/2023,01:00,AMO_AMOCO_G2, 25.18,N
12/26/2023,01:00,AMO_AMOCO_G3, 25.18,N
12/26/2023,01:00,AMO_AMOCO_S1, 25.18,N
12/26/2023,01:00,AMO_AMOCO_S2, 25.18,N
12/26/2023,01:00,ANACACHO_ANA, 29.95,N
12/26/2023,01:00,ANCHOR_ALL, 24.69,N
12/26/2023,01:00,ANDMDSLR_ALL, 24.58,N
12/26/2023,01:00,ANG_ALL, 26.08,N
12/26/2023,01:00,ANSON1_ALL, 24.4,N
12/26/2023,01:00,APPALOSA_ALL, 41.84,N
12/26/2023,01:00,AQUI_ALL, 24.89,N
12/26/2023,01:00,ARAGORN_RN, 30.78,N
12/26/2023,01:00,ASTRA_RN, 24.87,N
12/26/2023,01:00,ATK_ATKINSG7, 25.07,N
12/26/2023,01:00,AUSTPL_ALL, 25.34,N
12/26/2023,01:00,AVIAT_ALL, 27.76,N
12/26/2023,01:00,AZURE_RN, 24.61,N
12/26/2023,01:00,AZ_ALL, 25.16,N
12/26/2023,01:00,BAC_RN_ALL, 25.18,N
12/26/2023,01:00,BAFFIN_ALL, 25.53,N
12/26/2023,01:00,BAIRDWND_ALL, 24.61,N
12/26/2023,01:00,BARROW_ALL, 30.4,N
12/26/2023,01:00,BASTEN_CC1, 25.34,N
12/26/2023,01:00,BASTEN_CCU, 25.34,N
12/26/2023,01:00,BATCAVE_RN, 25.55,N
12/26/2023,01:00,BAYC_BESS_RN, 25.31,N
12/26/2023,01:00,BBREEZE_1_2, 25.54,N
12/26/2023,01:00,BCATWD_WD_1, 24.63,N
12/26/2023,01:00,BCH_RN, 25.21,N
12/26/2023,01:00,BCK_RN, 25.21,N
12/26/2023,01:00,BIGSTAR_ALL, 25.34,N
12/26/2023,01:00,BLACKJAK_RN, 25.5,N
12/26/2023,01:00,BLSMT1_5_A_6, 24.69,N
12/26/2023,01:00,BLUEJAY_RN, 25.07,N
12/26/2023,01:00,BOARDCRK_ALL, 24.9,N
12/26/2023,01:00,BOOTLEG_UN1, 31.3,N
12/26/2023,01:00,BORDAS_345, 25.6,N
12/26/2023,01:00,BOSQUESW_CC1, 24.96,N
12/26/2023,01:00,BOSQUESW_CC2, 24.98,N
12/26/2023,01:00,BOSQ_BSQSU_5, 24.98,N
12/26/2023,01:00,BOSQ_BSQS_12, 24.98,N
12/26/2023,01:00,BOSQ_BSQS_34, 24.96,N
12/26/2023,01:00,BRANDON_RN, 25.31,N
12/26/2023,01:00,BRAUNIG_CC1, 25.55,N
12/26/2023,01:00,BRAUNIG_VHB1, 25.54,N
12/26/2023,01:00,BRAUNIG_VHB2, 25.54,N
12/26/2023,01:00,BRAUNIG_VHB3, 25.55,N
12/26/2023,01:00,BRAZ_WND_ALL, 26.87,N
12/26/2023,01:00,BRA_AVR1_CT2, 25.55,N
12/26/2023,01:00,BRA_AVR_CST1, 25.55,N
12/26/2023,01:00,BRHEIGHT_RN, 25.18,N
12/26/2023,01:00,BRIGHTSD_RN, 25.59,N
12/26/2023,01:00,BRIGHTSD_U1, 25.58,N
12/26/2023,01:00,BRISCOE_WIND, 24.81,N
12/26/2023,01:00,BRPANGLE_RN, 25.21,N
12/26/2023,01:00,BRPMAGNO_RN, 25.19,N
12/26/2023,01:00,BRP_BRAZ_RN, 25.21,N
12/26/2023,01:00,BRP_DIKN_RN, 25.18,N
12/26/2023,01:00,BRP_LOOP_RN, 25.43,N
12/26/2023,01:00,BRP_LOP1_RN, 25.6,N
12/26/2023,01:00,BRP_PBL1_RN, 34.79,N
12/26/2023,01:00,BRP_PBL2_RN, 34.78,N
12/26/2023,01:00,BRP_RN_UNIT1, 25.59,N
12/26/2023,01:00,BRP_SEMI_RN, 25.19,N
12/26/2023,01:00,BRP_SWNY_RN, 25.21,N
12/26/2023,01:00,BRP_ZPT1_RN, 25.62,N
12/26/2023,01:00,BRP_ZPT2_RN, 25.62,N
12/26/2023,01:00,BRTSW_BCW1, 24.71,N
12/26/2023,01:00,BR_ARROW_ALL, 24.82,N
12/26/2023,01:00,BR_VHB6CT5_6, 25.54,N
12/26/2023,01:00,BR_VHB6CT7_8, 25.54,N
12/26/2023,01:00,BSS_U1, 25.21,N
12/26/2023,01:00,BTE_BTE_G1, 25.16,N
12/26/2023,01:00,BTE_BTE_G2, 25.16,N
12/26/2023,01:00,BTE_BTE_G3, 25.16,N
12/26/2023,01:00,BTE_BTE_G4, 25.16,N
12/26/2023,01:00,BTE_CC1, 25.16,N
12/26/2023,01:00,BTE_PUN1, 25.16,N
12/26/2023,01:00,BTE_PUN2, 25.16,N
12/26/2023,01:00,BTM_ALL, 25.2,N
12/26/2023,01:00,BUCHAN_ALL, 25.39,N
12/26/2023,01:00,BUCKTHRN_RN, 24.81,N
12/26/2023,01:00,BUFF_GAP_ALL, 24.64,N
12/26/2023,01:00,BULLCRK_1_2, 26.03,N
12/26/2023,01:00,BVE_CC1, 25.19,N
12/26/2023,01:00,BVE_UNIT1, 25.19,N
12/26/2023,01:00,BVE_UNIT2, 25.19,N
12/26/2023,01:00,BVE_UNIT3, 25.19,N
12/26/2023,01:00,BYRDR_ES_ALL, 25.21,N
12/26/2023,01:00,BYU_BYU_1, 25.17,N
12/26/2023,01:00,BYU_BYU_12, 25.17,N
12/26/2023,01:00,BYU_BYU_34, 25.17,N
12/26/2023,01:00,BYU_BYU_G8, 25.17,N
12/26/2023,01:00,BYU_CC1, 25.17,N
12/26/2023,01:00,BYU_G4_RN, 25.17,N
12/26/2023,01:00,BYU_PUN1, 25.17,N
12/26/2023,01:00,BYU_PUN2, 25.17,N
12/26/2023,01:00,BYU_PUN3, 25.17,N
12/26/2023,01:00,BYU_PUN4, 25.17,N
12/26/2023,01:00,B_DAVIS_3, 25.51,N
12/26/2023,01:00,B_DAVIS_4, 25.51,N
12/26/2023,01:00,B_DAVIS_CC1, 25.51,N
12/26/2023,01:00,B_D_B_DAVIG1, 25.51,N
12/26/2023,01:00,B_D_B_DAVIG2, 25.51,N
12/26/2023,01:00,CABEZON_ALL, 25.58,N
12/26/2023,01:00,CALAVER_JKS1, 25.54,N
12/26/2023,01:00,CALAVER_JKS2, 25.54,N
12/26/2023,01:00,CALAVER_JTD1, 25.54,N
12/26/2023,01:00,CALAVER_JTD2, 25.54,N
12/26/2023,01:00,CALAVER_OWS1, 25.54,N
12/26/2023,01:00,CALAVER_OWS2, 25.54,N
12/26/2023,01:00,CALHOUN_ALL, 25.41,N
12/26/2023,01:00,CALLAHA_WND1, 24.59,N
12/26/2023,01:00,CAL_CALGT1, 25.16,N
12/26/2023,01:00,CAL_CALSTG1, 25.16,N
12/26/2023,01:00,CAL_CC1, 25.16,N
12/26/2023,01:00,CAL_PUN1, 25.16,N
12/26/2023,01:00,CAL_PUN2, 25.16,N
