DeliveryDate,HourEnding,SettlementPoint,SettlementPointPrice,DSTFlag
12/15/2023,01:00,7RNCHSLR_ALL, 15.5,N
12/15/2023,01:00,AEEC, 15.75,N
12/15/2023,01:00,AGUAYO_UNIT1, 14.74,N
12/15/2023,01:00,AJAXWIND_RN, 14.5,N
12/15/2023,01:00,ALGOD_ALL_RN, 15.8,N
12/15/2023,01:00,ALVIN_RN, 15.23,N
12/15/2023,01:00,AMADEUS_ALL, 14.64,N
12/15/2023,01:00,AMISTAD_ALL, 26.23,N
12/15/2023,01:00,AMOCOOIL_CC1, 15.21,N
12/15/2023,01:00,AMOCOOIL_CC2, 15.21,N
12/15/2023,01:00,AMOCO_PUN1, 15.21,N
12/15/2023,01:00,AMOCO_PUN2, 15.21,N
12/15/2023,01:00,AMO_AMOCO_1, 15.21,N
12/15/2023,01:00,AMO_AMOCO_2, 15.21,N
12/15/2023,01:00,AMO_AMOCO_5, 15.21,N
12/15/2023,01:00,AMO_AMOCO_G1, 15.21,N
12/15/2023,01:00,AMO_AMOCO_G2, 15.21,N
12/15/2023,01:00,AMO_AMOCO_G3, 15.21,N
12/15/2023,01:00,AMO_AMOCO_S1, 15.21,N
12/15/2023,01:00,AMO_AMOCO_S2, 15.21,N
12/15/2023,01:00,ANACACHO_ANA, 20.74,N
12/15/2023,01:00,ANCHOR_ALL, 14.62,N
12/15/2023,01:00,ANDMDSLR_ALL, 14.66,N
12/15/2023,01:00,ANG_ALL, 15.44,N
12/15/2023,01:00,ANSON1_ALL, 14.39,N
12/15/2023,01:00,APPALOSA_ALL, 54.64,N
12/15/2023,01:00,AQUI_ALL, 14.79,N
12/15/2023,01:00,ARAGORN_RN, 30.98,N
12/15/2023,01:00,ASTRA_RN, 15.14,N
12/15/2023,01:00,ATK_ATKINSG7, 15.02,N
12/15/2023,01:00,AUSTPL_ALL, 15.44,N
12/15/2023,01:00,AVIAT_ALL, 19.1,N
12/15/2023,01:00,AZURE_RN, 14.6,N
12/15/2023,01:00,AZ_ALL, 15.05,N
12/15/2023,01:00,BAC_RN_ALL, 15.21,N
12/15/2023,01:00,BAFFIN_ALL, 15.73,N
12/15/2023,01:00,BAIRDWND_ALL, 14.56,N
12/15/2023,01:00,BARROW_ALL, 31.99,N
12/15/2023,01:00,BASTEN_CC1, 15.44,N
12/15/2023,01:00,BASTEN_CCU, 15.44,N
12/15/2023,01:00,BATCAVE_RN, 15.87,N
12/15/2023,01:00,BAYC_BESS_RN, 15.43,N
12/15/2023,01:00,BBREEZE_1_2, 15.68,N
12/15/2023,01:00,BCATWD_WD_1, 14.31,N
12/15/2023,01:00,BCH_RN, 15.25,N
12/15/2023,01:00,BCK_RN, 15.25,N
12/15/2023,01:00,BIGSTAR_ALL, 15.5,N
12/15/2023,01:00,BLACKJAK_RN, 15.79,N
12/15/2023,01:00,BLSMT1_5_A_6, 14.63,N
12/15/2023,01:00,BLUEJAY_RN, 15.01,N
12/15/2023,01:00,BOARDCRK_ALL, 14.77,N
12/15/2023,01:00,BOOTLEG_UN1, 31.3,N
