DeliveryDate,HourEnding,SettlementPoint,SettlementPointPrice,DSTFlag
12/19/2023,01:00,7RNCHSLR_ALL, 15.93,N
12/19/2023,01:00,AEEC, 9.52,N
12/19/2023,01:00,AGUAYO_UNIT1, 13.79,N
12/19/2023,01:00,AJAXWIND_RN, 11.85,N
12/19/2023,01:00,ALGOD_ALL_RN, 16.58,N
12/19/2023,01:00,ALVIN_RN, 14.88,N
12/19/2023,01:00,AMADEUS_ALL, 11.51,N
12/19/2023,01:00,AMISTAD_ALL, 23.15,N
12/19/2023,01:00,AMOCOOIL_CC1, 14.83,N
12/19/2023,01:00,AMOCOOIL_CC2, 14.83,N
12/19/2023,01:00,AMOCO_PUN1, 14.83,N
12/19/2023,01:00,AMOCO_PUN2, 14.83,N
12/19/2023,01:00,AMO_AMOCO_1, 14.83,N
12/19/2023,01:00,AMO_AMOCO_2, 14.83,N
12/19/2023,01:00,AMO_AMOCO_5, 14.83,N
12/19/2023,01:00,AMO_AMOCO_G1, 14.83,N
12/19/2023,01:00,AMO_AMOCO_G2, 14.83,N
12/19/2023,01:00,AMO_AMOCO_G3, 14.83,N
12/19/2023,01:00,AMO_AMOCO_S1, 14.83,N
12/19/2023,01:00,AMO_AMOCO_S2, 14.83,N
12/19/2023,01:00,ANACACHO_ANA, 22.61,N
12/19/2023,01:00,ANCHOR_ALL, 12.29,N
12/19/2023,01:00,ANDMDSLR_ALL, 11.42,N
12/19/2023,01:00,ANG_ALL, 15.53,N
12/19/2023,01:00,ANSON1_ALL, 11.35,N
12/19/2023,01:00,APPALOSA_ALL, 29.36,N
12/19/2023,01:00,AQUI_ALL, 13.15,N
12/19/2023,01:00,ARAGORN_RN, 21.91,N
12/19/2023,01:00,ASTRA_RN, -2.31,N
12/19/2023,01:00,ATK_ATKINSG7, 14.1,N
12/19/2023,01:00,AUSTPL_ALL, 16.05,N
12/19/2023,01:00,AVIAT_ALL, 17.77,N
12/19/2023,01:00,AZURE_RN, 11.66,N
12/19/2023,01:00,AZ_ALL, 14.64,N
12/19/2023,01:00,BAC_RN_ALL, 14.82,N
12/19/2023,01:00,BAFFIN_ALL, 16.59,N
12/19/2023,01:00,BAIRDWND_ALL, 11.94,N
12/19/2023,01:00,BARROW_ALL, 22.63,N
12/19/2023,01:00,BASTEN_CC1, 16.11,N
12/19/2023,01:00,BASTEN_CCU, 16.11,N
12/19/2023,01:00,BATCAVE_RN, 17.17,N
12/19/2023,01:00,BAYC_BESS_RN, 15.49,N
12/19/2023,01:00,BBREEZE_1_2, 16.63,N
12/19/2023,01:00,BCATWD_WD_1, 12.15,N
12/19/2023,01:00,BCH_RN, 14.95,N
12/19/2023,01:00,BCK_RN, 14.97,N
12/19/2023,01:00,BIGSTAR_ALL, 16.02,N
12/19/2023,01:00,BLACKJAK_RN, 16.55,N
12/19/2023,01:00,BLSMT1_5_A_6, 11.57,N
12/19/2023,01:00,BLUEJAY_RN, 14.08,N
12/19/2023,01:00,BOARDCRK_ALL, 13.25,N
12/19/2023,01:00,BOOTLEG_UN1, 21.22,N
12/19/2023,01:00,BORDAS_345, 16.87,N
12/19/2023,01:00,BOSQUESW_CC1, 13.34,N
12/19/2023,01:00,BOSQUESW_CC2, 13.41,N
12/19/2023,01:00,BOSQ_BSQSU_5, 13.41,N
12/19/2023,01:00,BOSQ_BSQS_12, 13.41,N
12/19/2023,01:00,BOSQ_BSQS_34, 13.34,N
12/19/2023,01:00,BRANDON_RN, 12.85,N
12/19/2023,01:00,BRAUNIG_CC1, 17,N
12/19/2023,01:00,BRAUNIG_VHB1, 16.93,N
12/19/2023,01:00,BRAUNIG_VHB2, 16.93,N
12/19/2023,01:00,BRAUNIG_VHB3, 17.11,N
12/19/2023,01:00,BRAZ_WND_ALL, 15.16,N
12/19/2023,01:00,BRA_AVR1_CT2, 17,N
12/19/2023,01:00,BRA_AVR_CST1, 17,N
12/19/2023,01:00,BRHEIGHT_RN, 14.83,N
12/19/2023,01:00,BRIGHTSD_RN, 16.94,N
12/19/2023,01:00,BRIGHTSD_U1, 16.93,N
12/19/2023,01:00,BRISCOE_WIND, -2.13,N
12/19/2023,01:00,BRPANGLE_RN, 15.41,N
12/19/2023,01:00,BRPMAGNO_RN, 14.85,N
12/19/2023,01:00,BRP_BRAZ_RN, 15.41,N
12/19/2023,01:00,BRP_DIKN_RN, 14.84,N
12/19/2023,01:00,BRP_LOOP_RN, 16.2,N
12/19/2023,01:00,BRP_LOP1_RN, 16.83,N
12/19/2023,01:00,BRP_PBL1_RN, 48.91,N
12/19/2023,01:00,BRP_PBL2_RN, 48.9,N
12/19/2023,01:00,BRP_RN_UNIT1, 17.36,N
12/19/2023,01:00,BRP_SEMI_RN, 14.86,N
12/19/2023,01:00,BRP_SWNY_RN, 15.41,N
12/19/2023,01:00,BRP_ZPT1_RN, 16.9,N
12/19/2023,01:00,BRP_ZPT2_RN, 16.9,N
12/19/2023,01:00,BRTSW_BCW1, 12.58,N
12/19/2023,01:00,BR_ARROW_ALL, 12.84,N
12/19/2023,01:00,BR_VHB6CT5_6, 16.93,N
12/19/2023,01:00,BR_VHB6CT7_8, 16.93,N
12/19/2023,01:00,BSS_U1, 14.94,N
12/19/2023,01:00,BTE_BTE_G1, 14.59,N
12/19/2023,01:00,BTE_BTE_G2, 14.59,N
12/19/2023,01:00,BTE_BTE_G3, 14.59,N
12/19/2023,01:00,BTE_BTE_G4, 14.59,N
12/19/2023,01:00,BTE_CC1, 14.59,N
12/19/2023,01:00,BTE_PUN1, 14.59,N
12/19/2023,01:00,BTE_PUN2, 14.59,N
12/19/2023,01:00,BTM_ALL, 14.9,N
12/19/2023,01:00,BUCHAN_ALL, 16.19,N
12/19/2023,01:00,BUCKTHRN_RN, 12.88,N
12/19/2023,01:00,BUFF_GAP_ALL, 12.03,N
12/19/2023,01:00,BULLCRK_1_2, 13.99,N
12/19/2023,01:00,BVE_CC1, 14.83,N
12/19/2023,01:00,BVE_UNIT1, 14.83,N
12/19/2023,01:00,BVE_UNIT2, 14.83,N
12/19/2023,01:00,BVE_UNIT3, 14.83,N
12/19/2023,01:00,BYRDR_ES_ALL, 15.41,N
12/19/2023,01:00,BYU_BYU_1, 14.73,N
12/19/2023,01:00,BYU_BYU_12, 14.73,N
12/19/2023,01:00,BYU_BYU_34, 14.73,N
12/19/2023,01:00,BYU_BYU_G8, 14.73,N
12/19/2023,01:00,BYU_CC1, 14.73,N
12/19/2023,01:00,BYU_G4_RN, 14.73,N
12/19/2023,01:00,BYU_PUN1, 14.73,N
12/19/2023,01:00,BYU_PUN2, 14.73,N
12/19/2023,01:00,BYU_PUN3, 14.73,N
12/19/2023,01:00,BYU_PUN4, 14.73,N
12/19/2023,01:00,B_DAVIS_3, 16.53,N
12/19/2023,01:00,B_DAVIS_4, 16.53,N
12/19/2023,01:00,B_DAVIS_CC1, 16.53,N
12/19/2023,01:00,B_D_B_DAVIG1, 16.53,N
12/19/2023,01:00,B_D_B_DAVIG2, 16.53,N
12/19/2023,01:00,CABEZON_ALL, 16.71,N
12/19/2023,01:00,CALAVER_JKS1, 16.92,N
12/19/2023,01:00,CALAVER_JKS2, 16.92,N
12/19/2023,01:00,CALAVER_JTD1, 17.03,N
12/19/2023,01:00,CALAVER_JTD2, 17.03,N
12/19/2023,01:00,CALAVER_OWS1, 16.95,N
12/19/2023,01:00,CALAVER_OWS2, 17,N
12/19/2023,01:00,CALHOUN_ALL, 16.1,N
12/19/2023,01:00,CALLAHA_WND1, 12.34,N
