DeliveryDate,HourEnding,SettlementPoint,SettlementPointPrice,DSTFlag
12/16/2023,01:00,7RNCHSLR_ALL, 18.59,N
12/16/2023,01:00,AEEC, 12.33,N
12/16/2023,01:00,AGUAYO_UNIT1, 17.56,N
12/16/2023,01:00,AJAXWIND_RN, 11.15,N
12/16/2023,01:00,ALGOD_ALL_RN, 19.69,N
12/16/2023,01:00,ALVIN_RN, 16.95,N
12/16/2023,01:00,AMADEUS_ALL, 9.2,N
12/16/2023,01:00,AMISTAD_ALL, 43.02,N
12/16/2023,01:00,AMOCOOIL_CC1, 16.89,N
12/16/2023,01:00,AMOCOOIL_CC2, 16.89,N
12/16/2023,01:00,AMOCO_PUN1, 16.89,N
12/16/2023,01:00,AMOCO_PUN2, 16.89,N
12/16/2023,01:00,AMO_AMOCO_1, 16.89,N
12/16/2023,01:00,AMO_AMOCO_2, 16.89,N
12/16/2023,01:00,AMO_AMOCO_5, 16.89,N
12/16/2023,01:00,AMO_AMOCO_G1, 16.89,N
12/16/2023,01:00,AMO_AMOCO_G2, 16.89,N
12/16/2023,01:00,AMO_AMOCO_G3, 16.89,N
12/16/2023,01:00,AMO_AMOCO_S1, 16.89,N
12/16/2023,01:00,AMO_AMOCO_S2, 16.89,N
12/16/2023,01:00,ANACACHO_ANA, 33.04,N
12/16/2023,01:00,ANCHOR_ALL, 11.14,N
12/16/2023,01:00,ANDMDSLR_ALL, 8.82,N
12/16/2023,01:00,ANG_ALL, 28.44,N
12/16/2023,01:00,ANSON1_ALL, 7.78,N
12/16/2023,01:00,APPALOSA_ALL, 104.16,N
12/16/2023,01:00,AQUI_ALL, 14.02,N
12/16/2023,01:00,ARAGORN_RN, 64.63,N
12/16/2023,01:00,ASTRA_RN, 11.25,N
12/16/2023,01:00,ATK_ATKINSG7, 15.78,N
12/16/2023,01:00,AUSTPL_ALL, 18.71,N
12/16/2023,01:00,AVIAT_ALL, 39.25,N
12/16/2023,01:00,AZURE_RN, 9.85,N
12/16/2023,01:00,AZ_ALL, 16.57,N
12/16/2023,01:00,BAC_RN_ALL, 16.86,N
12/16/2023,01:00,BAFFIN_ALL, 19.23,N
12/16/2023,01:00,BAIRDWND_ALL, 10.11,N
12/16/2023,01:00,BARROW_ALL, 74.32,N
12/16/2023,01:00,BASTEN_CC1, 18.68,N
12/16/2023,01:00,BASTEN_CCU, 18.68,N
12/16/2023,01:00,BATCAVE_RN, 21.24,N
12/16/2023,01:00,BAYC_BESS_RN, 17.97,N
12/16/2023,01:00,BBREEZE_1_2, 18.97,N
12/16/2023,01:00,BCATWD_WD_1, 11.72,N
12/16/2023,01:00,BCH_RN, 17.07,N
12/16/2023,01:00,BCK_RN, 17.08,N
12/16/2023,01:00,BIGSTAR_ALL, 18.69,N
12/16/2023,01:00,BLACKJAK_RN, 19.66,N
12/16/2023,01:00,BLSMT1_5_A_6, 10.95,N
12/16/2023,01:00,BLUEJAY_RN, 15.74,N
12/16/2023,01:00,BOARDCRK_ALL, 13.95,N
12/16/2023,01:00,BOOTLEG_UN1, 60.37,N
12/16/2023,01:00,BORDAS_345, 16.47,N
12/16/2023,01:00,BOSQUESW_CC1, 14.85,N
12/16/2023,01:00,BOSQUESW_CC2, 14.95,N
12/16/2023,01:00,BOSQ_BSQSU_5, 14.95,N
12/16/2023,01:00,BOSQ_BSQS_12, 14.95,N
12/16/2023,01:00,BOSQ_BSQS_34, 14.85,N
12/16/2023,01:00,BRANDON_RN, 13.27,N
12/16/2023,01:00,BRAUNIG_CC1, 20.84,N
12/16/2023,01:00,BRAUNIG_VHB1, 20.71,N
12/16/2023,01:00,BRAUNIG_VHB2, 20.71,N
12/16/2023,01:00,BRAUNIG_VHB3, 20.94,N
12/16/2023,01:00,BRAZ_WND_ALL, 24.21,N
12/16/2023,01:00,BRA_AVR1_CT2, 20.84,N
12/16/2023,01:00,BRA_AVR_CST1, 20.84,N
12/16/2023,01:00,BRHEIGHT_RN, 16.89,N
12/16/2023,01:00,BRIGHTSD_RN, 20.38,N
12/16/2023,01:00,BRIGHTSD_U1, 20.36,N
12/16/2023,01:00,BRISCOE_WIND, 11,N
12/16/2023,01:00,BRPANGLE_RN, 17.07,N
12/16/2023,01:00,BRPMAGNO_RN, 16.9,N
12/16/2023,01:00,BRP_BRAZ_RN, 17.07,N
12/16/2023,01:00,BRP_DIKN_RN, 16.89,N
12/16/2023,01:00,BRP_LOOP_RN, 19.21,N
12/16/2023,01:00,BRP_LOP1_RN, 18.99,N
12/16/2023,01:00,BRP_PBL1_RN, 37.84,N
12/16/2023,01:00,BRP_PBL2_RN, 37.84,N
12/16/2023,01:00,BRP_RN_UNIT1, 21.34,N
12/16/2023,01:00,BRP_SEMI_RN, 16.91,N
12/16/2023,01:00,BRP_SWNY_RN, 17.07,N
12/16/2023,01:00,BRP_ZPT1_RN, 18.51,N
12/16/2023,01:00,BRP_ZPT2_RN, 19.01,N
12/16/2023,01:00,BRTSW_BCW1, 12.62,N
12/16/2023,01:00,BR_ARROW_ALL, 13.11,N
12/16/2023,01:00,BR_VHB6CT5_6, 20.71,N
12/16/2023,01:00,BR_VHB6CT7_8, 20.71,N
12/16/2023,01:00,BSS_U1, 17.07,N
12/16/2023,01:00,BTE_BTE_G1, 16.5,N
12/16/2023,01:00,BTE_BTE_G2, 16.5,N
12/16/2023,01:00,BTE_BTE_G3, 16.5,N
12/16/2023,01:00,BTE_BTE_G4, 16.5,N
12/16/2023,01:00,BTE_CC1, 16.5,N
12/16/2023,01:00,BTE_PUN1, 16.5,N
12/16/2023,01:00,BTE_PUN2, 16.5,N
12/16/2023,01:00,BTM_ALL, 16.99,N
12/16/2023,01:00,BUCHAN_ALL, 19.5,N
12/16/2023,01:00,BUCKTHRN_RN, 13.67,N
12/16/2023,01:00,BUFF_GAP_ALL, 12.42,N
12/16/2023,01:00,BULLCRK_1_2, 4.49,N
12/16/2023,01:00,BVE_CC1, 16.87,N
12/16/2023,01:00,BVE_UNIT1, 16.87,N
12/16/2023,01:00,BVE_UNIT2, 16.87,N
12/16/2023,01:00,BVE_UNIT3, 16.87,N
12/16/2023,01:00,BYRDR_ES_ALL, 17.07,N
12/16/2023,01:00,BYU_BYU_1, 16.73,N
12/16/2023,01:00,BYU_BYU_12, 16.73,N
12/16/2023,01:00,BYU_BYU_34, 16.73,N
12/16/2023,01:00,BYU_BYU_G8, 16.73,N
12/16/2023,01:00,BYU_CC1, 16.73,N
12/16/2023,01:00,BYU_G4_RN, 16.73,N
12/16/2023,01:00,BYU_PUN1, 16.73,N
12/16/2023,01:00,BYU_PUN2, 16.73,N
12/16/2023,01:00,BYU_PUN3, 16.73,N
12/16/2023,01:00,BYU_PUN4, 16.73,N
12/16/2023,01:00,B_DAVIS_3, 19.48,N
12/16/2023,01:00,B_DAVIS_4, 19.48,N
12/16/2023,01:00,B_DAVIS_CC1, 19.48,N
12/16/2023,01:00,B_D_B_DAVIG1, 19.48,N
12/16/2023,01:00,B_D_B_DAVIG2, 19.48,N
12/16/2023,01:00,CABEZON_ALL, 17.6,N
12/16/2023,01:00,CALAVER_JKS1, 20.66,N
12/16/2023,01:00,CALAVER_JKS2, 20.66,N
12/16/2023,01:00,CALAVER_JTD1, 20.82,N
12/16/2023,01:00,CALAVER_JTD2, 20.82,N
12/16/2023,01:00,CALAVER_OWS1, 20.77,N
12/16/2023,01:00,CALAVER_OWS2, 20.8,N
12/16/2023,01:00,CALHOUN_ALL, 19,N
12/16/2023,01:00,CALLAHA_WND1, 13.01,N
12/16/2023,01:00,CAL_CALGT1, 16.59,N
12/16/2023,01:00,CAL_CALSTG1, 16.59,N
12/16/2023,01:00,CAL_CC1, 16.59,N
12/16/2023,01:00,CAL_PUN1, 16.59,N
12/16/2023,01:00,CAL_PUN2, 16.59,N
12/16/2023,01:00,CAMWIND_RN, 18.51,N
12/16/2023,01:00,CANYONWD_ALL, 4.24,N
12/16/2023,01:00,CAPRIDG4_CR4, 39.25,N
12/16/2023,01:00,CAPRIDGE_ALL, 39.25,N
12/16/2023,01:00,CARBN_BSP_1, 45.47,N
12/16/2023,01:00,CASL_GAP_UN1, 65.17,N
12/16/2023,01:00,CATARINA_B1, 41.36,N
12/16/2023,01:00,CBECII_1, 17.29,N
12/16/2023,01:00,CBECII_2, 17.29,N
12/16/2023,01:00,CBECII_89, 17.29,N
12/16/2023,01:00,CBECII_CC3, 17.29,N
12/16/2023,01:00,CBECII_CT7, 17.29,N
12/16/2023,01:00,CBEC_ALL, 17.36,N
12/16/2023,01:00,CBEC_CC1, 17.36,N
12/16/2023,01:00,CBEC_CC2, 17.36,N
12/16/2023,01:00,CBY4_ALL, 16.5,N
12/16/2023,01:00,CBY4_CC1, 16.5,N
12/16/2023,01:00,CBY_CBY_G1, 16.53,N
12/16/2023,01:00,CBY_CBY_G2, 16.53,N
12/16/2023,01:00,CCEC_CC1, 19.49,N
12/16/2023,01:00,CCEC_GT1, 19.49,N
12/16/2023,01:00,CCEC_GT2, 19.49,N
12/16/2023,01:00,CCEC_PUN1, 19.49,N
12/16/2023,01:00,CCEC_PUN2, 19.49,N
12/16/2023,01:00,CCEC_ST1, 19.49,N
12/16/2023,01:00,CEDROHI_CHW1, 17.65,N
12/16/2023,01:00,CEDRVALE_RN, 64.5,N
12/16/2023,01:00,CFLATS_UNIT, 24.82,N
12/16/2023,01:00,CHALUP_ALL, 19.03,N
12/16/2023,01:00,CHAL_SLR_RN, 64.69,N
12/16/2023,01:00,CHAMON_UN1, 16.52,N
12/16/2023,01:00,CHAMON_UN2, 16.52,N
12/16/2023,01:00,CHEDPW_GT2, 16.47,N
12/16/2023,01:00,CHE_CC1, 16.49,N
12/16/2023,01:00,CHE_LYD, 16.52,N
12/16/2023,01:00,CHE_LYD2, 16.52,N
12/16/2023,01:00,CHE_PUN1, 16.52,N
12/16/2023,01:00,CHE_PUN2, 16.52,N
12/16/2023,01:00,CHISMGRD_RN, 12.62,N
12/16/2023,01:00,CISC_RN, 14.3,N
12/16/2023,01:00,CITYVICT_ALL, 19.27,N
12/16/2023,01:00,CN_BRKS_UNT1, 11.19,N
12/16/2023,01:00,COL_COLETOG1, 19.74,N
12/16/2023,01:00,CONIGLIO_RN, 13.05,N
12/16/2023,01:00,CONTINEN_RN, 18.96,N
