DeliveryDate,HourEnding,SettlementPoint,SettlementPointPrice,DSTFlag
12/10/2023,01:00,7RNCHSLR_ALL, 19.89,N
12/10/2023,01:00,AEEC, 18.37,N
12/10/2023,01:00,AGUAYO_UNIT1, 19.16,N
12/10/2023,01:00,AJAXWIND_RN, 17.12,N
12/10/2023,01:00,ALGOD_ALL_RN, -7.97,N
12/10/2023,01:00,ALVIN_RN, 17.6,N
12/10/2023,01:00,AMADEUS_ALL, 16.86,N
12/10/2023,01:00,AMISTAD_ALL, 54.02,N
12/10/2023,01:00,AMOCOOIL_CC1, 17.63,N
12/10/2023,01:00,AMOCOOIL_CC2, 17.63,N
12/10/2023,01:00,AMOCO_PUN1, 17.63,N
12/10/2023,01:00,AMOCO_PUN2, 17.63,N
12/10/2023,01:00,AMO_AMOCO_1, 17.63,N
12/10/2023,01:00,AMO_AMOCO_2, 17.63,N
12/10/2023,01:00,AMO_AMOCO_5, 17.63,N
12/10/2023,01:00,AMO_AMOCO_G1, 17.63,N
12/10/2023,01:00,AMO_AMOCO_G2, 17.63,N
12/10/2023,01:00,AMO_AMOCO_G3, 17.63,N
12/10/2023,01:00,AMO_AMOCO_S1, 17.63,N
12/10/2023,01:00,AMO_AMOCO_S2, 17.63,N
12/10/2023,01:00,ANACACHO_ANA, 45.94,N
12/10/2023,01:00,ANCHOR_ALL, 17.26,N
12/10/2023,01:00,ANDMDSLR_ALL, 16.8,N
12/10/2023,01:00,ANG_ALL, 23.11,N
12/10/2023,01:00,ANSON1_ALL, 16.57,N
12/10/2023,01:00,APPALOSA_ALL, 84.77,N
12/10/2023,01:00,AQUI_ALL, 18.21,N
12/10/2023,01:00,ARAGORN_RN, 57.09,N
12/10/2023,01:00,ASTRA_RN, 17.67,N
12/10/2023,01:00,ATK_ATKINSG7, 18.02,N
12/10/2023,01:00,AUSTPL_ALL, 20.95,N
12/10/2023,01:00,AVIAT_ALL, 27.16,N
12/10/2023,01:00,AZURE_RN, 17,N
12/10/2023,01:00,AZ_ALL, 17.72,N
12/10/2023,01:00,BAC_RN_ALL, 17.64,N
12/10/2023,01:00,BAFFIN_ALL, -17.41,N
12/10/2023,01:00,BAIRDWND_ALL, 17.07,N
12/10/2023,01:00,BARROW_ALL, 64.44,N
12/10/2023,01:00,BASTEN_CC1, 20.98,N
12/10/2023,01:00,BASTEN_CCU, 20.98,N
12/10/2023,01:00,BATCAVE_RN, 23.11,N
12/10/2023,01:00,BAYC_BESS_RN, 17.53,N
12/10/2023,01:00,BBREEZE_1_2, -17.66,N
12/10/2023,01:00,BCATWD_WD_1, 17,N
12/10/2023,01:00,BCH_RN, 17.56,N
12/10/2023,01:00,BCK_RN, 17.58,N
12/10/2023,01:00,BIGSTAR_ALL, 20.61,N
12/10/2023,01:00,BLACKJAK_RN, -4.07,N
12/10/2023,01:00,BLSMT1_5_A_6, 17.18,N
12/10/2023,01:00,BLUEJAY_RN, 17.94,N
12/10/2023,01:00,BOARDCRK_ALL, 17.78,N
12/10/2023,01:00,BOOTLEG_UN1, 55.44,N
12/10/2023,01:00,BORDAS_345, -29.29,N
12/10/2023,01:00,BOSQUESW_CC1, 18.5,N
12/10/2023,01:00,BOSQUESW_CC2, 18.55,N
12/10/2023,01:00,BOSQ_BSQSU_5, 18.55,N
12/10/2023,01:00,BOSQ_BSQS_12, 18.55,N
12/10/2023,01:00,BOSQ_BSQS_34, 18.5,N
12/10/2023,01:00,BRANDON_RN, 18.93,N
12/10/2023,01:00,BRAUNIG_CC1, 24.23,N
12/10/2023,01:00,BRAUNIG_VHB1, 24.28,N
12/10/2023,01:00,BRAUNIG_VHB2, 24.28,N
12/10/2023,01:00,BRAUNIG_VHB3, 24.28,N
12/10/2023,01:00,BRAZ_WND_ALL, 19.14,N
12/10/2023,01:00,BRA_AVR1_CT2, 24.23,N
12/10/2023,01:00,BRA_AVR_CST1, 24.23,N
12/10/2023,01:00,BRHEIGHT_RN, 17.63,N
12/10/2023,01:00,BRIGHTSD_RN, 11.4,N
12/10/2023,01:00,BRIGHTSD_U1, 11.18,N
12/10/2023,01:00,BRISCOE_WIND, 17.52,N
12/10/2023,01:00,BRPANGLE_RN, 17.57,N
12/10/2023,01:00,BRPMAGNO_RN, 17.62,N
12/10/2023,01:00,BRP_BRAZ_RN, 17.57,N
12/10/2023,01:00,BRP_DIKN_RN, 17.63,N
12/10/2023,01:00,BRP_LOOP_RN, 17.07,N
12/10/2023,01:00,BRP_LOP1_RN, -12.93,N
12/10/2023,01:00,BRP_PBL1_RN, 57.6,N
12/10/2023,01:00,BRP_PBL2_RN, 57.6,N
12/10/2023,01:00,BRP_RN_UNIT1, 24.3,N
12/10/2023,01:00,BRP_SEMI_RN, 17.62,N
12/10/2023,01:00,BRP_SWNY_RN, 17.57,N
12/10/2023,01:00,BRP_ZPT1_RN, -12.59,N
12/10/2023,01:00,BRP_ZPT2_RN, -12.59,N
12/10/2023,01:00,BRTSW_BCW1, 17.15,N
12/10/2023,01:00,BR_ARROW_ALL, 17.65,N
12/10/2023,01:00,BR_VHB6CT5_6, 24.28,N
12/10/2023,01:00,BR_VHB6CT7_8, 24.28,N
12/10/2023,01:00,BSS_U1, 17.57,N
12/10/2023,01:00,BTE_BTE_G1, 17.74,N
12/10/2023,01:00,BTE_BTE_G2, 17.74,N
12/10/2023,01:00,BTE_BTE_G3, 17.74,N
12/10/2023,01:00,BTE_BTE_G4, 17.74,N
12/10/2023,01:00,BTE_CC1, 17.74,N
12/10/2023,01:00,BTE_PUN1, 17.74,N
12/10/2023,01:00,BTE_PUN2, 17.74,N
12/10/2023,01:00,BTM_ALL, 17.61,N
12/10/2023,01:00,BUCHAN_ALL, 21.67,N
12/10/2023,01:00,BUCKTHRN_RN, 17.41,N
12/10/2023,01:00,BUFF_GAP_ALL, 16.69,N
12/10/2023,01:00,BULLCRK_1_2, 16.43,N
12/10/2023,01:00,BVE_CC1, 17.64,N
12/10/2023,01:00,BVE_UNIT1, 17.64,N
12/10/2023,01:00,BVE_UNIT2, 17.64,N
12/10/2023,01:00,BVE_UNIT3, 17.64,N
12/10/2023,01:00,BYRDR_ES_ALL, 17.57,N
12/10/2023,01:00,BYU_BYU_1, 17.67,N
12/10/2023,01:00,BYU_BYU_12, 17.67,N
12/10/2023,01:00,BYU_BYU_34, 17.67,N
12/10/2023,01:00,BYU_BYU_G8, 17.67,N
12/10/2023,01:00,BYU_CC1, 17.67,N
12/10/2023,01:00,BYU_G4_RN, 17.67,N
12/10/2023,01:00,BYU_PUN1, 17.67,N
12/10/2023,01:00,BYU_PUN2, 17.67,N
12/10/2023,01:00,BYU_PUN3, 17.67,N
12/10/2023,01:00,BYU_PUN4, 17.67,N
12/10/2023,01:00,B_DAVIS_3, 0.37,N
12/10/2023,01:00,B_DAVIS_4, 0.37,N
12/10/2023,01:00,B_DAVIS_CC1, 0.37,N
12/10/2023,01:00,B_D_B_DAVIG1, 0.37,N
12/10/2023,01:00,B_D_B_DAVIG2, 0.37,N
12/10/2023,01:00,CABEZON_ALL, -22.85,N
12/10/2023,01:00,CALAVER_JKS1, 24.24,N
12/10/2023,01:00,CALAVER_JKS2, 24.24,N
12/10/2023,01:00,CALAVER_JTD1, 24.08,N
12/10/2023,01:00,CALAVER_JTD2, 24.08,N
12/10/2023,01:00,CALAVER_OWS1, 24.23,N
12/10/2023,01:00,CALAVER_OWS2, 24.15,N
12/10/2023,01:00,CALHOUN_ALL, 15.5,N
12/10/2023,01:00,CALLAHA_WND1, 4.94,N
12/10/2023,01:00,CAL_CALGT1, 17.71,N
12/10/2023,01:00,CAL_CALSTG1, 17.71,N
12/10/2023,01:00,CAL_CC1, 17.71,N
12/10/2023,01:00,CAL_PUN1, 17.71,N
12/10/2023,01:00,CAL_PUN2, 17.71,N
12/10/2023,01:00,CAMWIND_RN, -23.97,N
12/10/2023,01:00,CANYONWD_ALL, 15.81,N
12/10/2023,01:00,CAPRIDG4_CR4, 27.16,N
12/10/2023,01:00,CAPRIDGE_ALL, 27.16,N
12/10/2023,01:00,CARBN_BSP_1, 67.87,N
12/10/2023,01:00,CASL_GAP_UN1, 60.5,N
12/10/2023,01:00,CATARINA_B1, 60.36,N
12/10/2023,01:00,CBECII_1, 17.52,N
12/10/2023,01:00,CBECII_2, 17.52,N
12/10/2023,01:00,CBECII_89, 17.52,N
12/10/2023,01:00,CBECII_CC3, 17.52,N
12/10/2023,01:00,CBECII_CT7, 17.52,N
12/10/2023,01:00,CBEC_ALL, 17.77,N
12/10/2023,01:00,CBEC_CC1, 17.77,N
12/10/2023,01:00,CBEC_CC2, 17.77,N
12/10/2023,01:00,CBY4_ALL, 17.73,N
12/10/2023,01:00,CBY4_CC1, 17.73,N
12/10/2023,01:00,CBY_CBY_G1, 17.73,N
12/10/2023,01:00,CBY_CBY_G2, 17.72,N
12/10/2023,01:00,CCEC_CC1, -1.86,N
12/10/2023,01:00,CCEC_GT1, -1.86,N
12/10/2023,01:00,CCEC_GT2, -1.86,N
12/10/2023,01:00,CCEC_PUN1, -1.86,N
12/10/2023,01:00,CCEC_PUN2, -1.86,N
12/10/2023,01:00,CCEC_ST1, -1.86,N
12/10/2023,01:00,CEDROHI_CHW1, -21.84,N
12/10/2023,01:00,CEDRVALE_RN, 57.14,N
12/10/2023,01:00,CFLATS_UNIT, 9.44,N
12/10/2023,01:00,CHALUP_ALL, -19.75,N
12/10/2023,01:00,CHAL_SLR_RN, 57.09,N
12/10/2023,01:00,CHAMON_UN1, 17.73,N
12/10/2023,01:00,CHAMON_UN2, 17.73,N
12/10/2023,01:00,CHEDPW_GT2, 17.75,N
12/10/2023,01:00,CHE_CC1, 17.74,N
12/10/2023,01:00,CHE_LYD, 17.73,N
12/10/2023,01:00,CHE_LYD2, 17.73,N
12/10/2023,01:00,CHE_PUN1, 17.73,N
12/10/2023,01:00,CHE_PUN2, 17.73,N
12/10/2023,01:00,CHISMGRD_RN, 17.54,N
12/10/2023,01:00,CISC_RN, 15.38,N
12/10/2023,01:00,CITYVICT_ALL, 16.84,N
12/10/2023,01:00,CN_BRKS_UNT1, 17.63,N
12/10/2023,01:00,COL_COLETOG1, 18.5,N
12/10/2023,01:00,CONIGLIO_RN, 17.63,N
12/10/2023,01:00,CONTINEN_RN, -15.28,N
12/10/2023,01:00,CORALSLR_ALL, 18.52,N
12/10/2023,01:00,CORAZON_RN, -31.32,N
12/10/2023,01:00,COTPLNS_RN, 17.53,N
12/10/2023,01:00,COTTON_PAP2, -1.82,N
12/10/2023,01:00,COYOTSPR_RN, 57.21,N
12/10/2023,01:00,CPSES_UNIT1, 17.68,N
12/10/2023,01:00,CPSES_UNIT2, 17.68,N
12/10/2023,01:00,CRANELL_ALL, -4.07,N
12/10/2023,01:00,CROSSETT_ALL, 60.35,N
12/10/2023,01:00,CRWN_SLR_UN1, 18.98,N
12/10/2023,01:00,CSC_CSECG1_2, 18.8,N
12/10/2023,01:00,CVC_CC1, 17.75,N
12/10/2023,01:00,CVC_CVCG1_5, 17.75,N
12/10/2023,01:00,CVC_CVC_G2, 17.75,N
12/10/2023,01:00,CVC_CVC_G3, 17.75,N
12/10/2023,01:00,DAG_ALL, 17.63,N
12/10/2023,01:00,DANSBY_ALL, 18.06,N
12/10/2023,01:00,DAN_ALL, 17.51,N
12/10/2023,01:00,DA_BESS, 17.69,N
12/10/2023,01:00,DC2SES_ALL, 17.66,N
12/10/2023,01:00,DC_E, 17.64,N
12/10/2023,01:00,DC_L, -33.6,N
12/10/2023,01:00,DC_N, 17.11,N
12/10/2023,01:00,DC_R, -15.69,N
12/10/2023,01:00,DDPEC_CC1, 17.73,N
12/10/2023,01:00,DDPEC_GT1, 17.73,N
12/10/2023,01:00,DDPEC_GT2, 17.73,N
12/10/2023,01:00,DDPEC_GT3, 17.73,N
12/10/2023,01:00,DDPEC_GT4, 17.73,N
12/10/2023,01:00,DDPEC_GT6, 17.73,N
12/10/2023,01:00,DDPEC_ST1, 17.73,N
12/10/2023,01:00,DECKER_DPG2, 20.88,N
12/10/2023,01:00,DECKER_GT, 20.88,N
12/10/2023,01:00,DENISON_G1_2, 17.6,N
12/10/2023,01:00,DERMOTT_ALL, 16.68,N
12/10/2023,01:00,DIBOL_RN, 17.77,N
12/10/2023,01:00,DIB_CC1, 17.7,N
12/10/2023,01:00,DIB_DIB_G1, 17.7,N
12/10/2023,01:00,DIB_DIB_G2, 17.7,N
12/10/2023,01:00,DIB_DIB_G3, 17.7,N
