DeliveryDate,HourEnding,SettlementPoint,SettlementPointPrice,DSTFlag
12/28/2023,01:00,7RNCHSLR_ALL, 24.02,N
12/28/2023,01:00,AEEC, 24.16,N
12/28/2023,01:00,AGUAYO_UNIT1, 24.07,N
12/28/2023,01:00,AJAXWIND_RN, 21.33,N
12/28/2023,01:00,ALGOD_ALL_RN, 21.98,N
12/28/2023,01:00,ALVIN_RN, 23.29,N
12/28/2023,01:00,AMADEUS_ALL, 20.75,N
12/28/2023,01:00,AMISTAD_ALL, 94.68,N
12/28/2023,01:00,AMOCOOIL_CC1, 23.27,N
12/28/2023,01:00,AMOCOOIL_CC2, 23.27,N
12/28/2023,01:00,AMOCO_PUN1, 23.27,N
12/28/2023,01:00,AMOCO_PUN2, 23.27,N
12/28/2023,01:00,AMO_AMOCO_1, 23.27,N
12/28/2023,01:00,AMO_AMOCO_2, 23.27,N
12/28/2023,01:00,AMO_AMOCO_5, 23.27,N
12/28/2023,01:00,AMO_AMOCO_G1, 23.27,N
12/28/2023,01:00,AMO_AMOCO_G2, 23.27,N
12/28/2023,01:00,AMO_AMOCO_G3, 23.27,N
12/28/2023,01:00,AMO_AMOCO_S1, 23.27,N
12/28/2023,01:00,AMO_AMOCO_S2, 23.27,N
12/28/2023,01:00,ANACACHO_ANA, 32.71,N
12/28/2023,01:00,ANCHOR_ALL, 21.16,N
12/28/2023,01:00,ANDMDSLR_ALL, 20.7,N
12/28/2023,01:00,ANG_ALL, 29.93,N
12/28/2023,01:00,ANSON1_ALL, 19.56,N
12/28/2023,01:00,APPALOSA_ALL, 138.91,N
12/28/2023,01:00,AQUI_ALL, 22.34,N
12/28/2023,01:00,ARAGORN_RN, 61.29,N
12/28/2023,01:00,ASTRA_RN, 22.61,N
12/28/2023,01:00,ATK_ATKINSG7, 22.98,N
12/28/2023,01:00,AUSTPL_ALL, 24.35,N
12/28/2023,01:00,AVIAT_ALL, 40.26,N
12/28/2023,01:00,AZURE_RN, 20.87,N
12/28/2023,01:00,AZ_ALL, 23.21,N
12/28/2023,01:00,BAC_RN_ALL, 23.26,N
12/28/2023,01:00,BAFFIN_ALL, 19.9,N
12/28/2023,01:00,BAIRDWND_ALL, 20.74,N
12/28/2023,01:00,BARROW_ALL, 58.13,N
12/28/2023,01:00,BASTEN_CC1, 24.31,N
12/28/2023,01:00,BASTEN_CCU, 24.31,N
12/28/2023,01:00,BATCAVE_RN, 25.51,N
12/28/2023,01:00,BAYC_BESS_RN, 23.43,N
12/28/2023,01:00,BBREEZE_1_2, 18.69,N
12/28/2023,01:00,BCATWD_WD_1, 21.42,N
12/28/2023,01:00,BCH_RN, 23.33,N
12/28/2023,01:00,BCK_RN, 23.36,N
12/28/2023,01:00,BIGSTAR_ALL, 24.27,N
12/28/2023,01:00,BLACKJAK_RN, 22.12,N
12/28/2023,01:00,BLSMT1_5_A_6, 21.57,N
12/28/2023,01:00,BLUEJAY_RN, 22.95,N
12/28/2023,01:00,BOARDCRK_ALL, 22.3,N
12/28/2023,01:00,BOOTLEG_UN1, 65.45,N
12/28/2023,01:00,BORDAS_345, 12.97,N
12/28/2023,01:00,BOSQUESW_CC1, 22.64,N
12/28/2023,01:00,BOSQUESW_CC2, 22.69,N
12/28/2023,01:00,BOSQ_BSQSU_5, 22.69,N
12/28/2023,01:00,BOSQ_BSQS_12, 22.69,N
12/28/2023,01:00,BOSQ_BSQS_34, 22.64,N
12/28/2023,01:00,BRANDON_RN, 50.23,N
12/28/2023,01:00,BRAUNIG_CC1, 25.27,N
12/28/2023,01:00,BRAUNIG_VHB1, 25.43,N
