DeliveryDate,HourEnding,SettlementPoint,SettlementPointPrice,DSTFlag
12/31/2023,01:00,7RNCHSLR_ALL, 12.13,N
12/31/2023,01:00,AEEC, 13.74,N
12/31/2023,01:00,AGUAYO_UNIT1, 12.85,N
12/31/2023,01:00,AJAXWIND_RN, 13.38,N
12/31/2023,01:00,ALGOD_ALL_RN, 5.45,N
12/31/2023,01:00,ALVIN_RN, 12.02,N
12/31/2023,01:00,AMADEUS_ALL, 13.57,N
12/31/2023,01:00,AMISTAD_ALL, 46.02,N
12/31/2023,01:00,AMOCOOIL_CC1, 12.06,N
12/31/2023,01:00,AMOCOOIL_CC2, 12.06,N
12/31/2023,01:00,AMOCO_PUN1, 12.06,N
12/31/2023,01:00,AMOCO_PUN2, 12.06,N
12/31/2023,01:00,AMO_AMOCO_1, 12.06,N
12/31/2023,01:00,AMO_AMOCO_2, 12.06,N
12/31/2023,01:00,AMO_AMOCO_5, 12.06,N
12/31/2023,01:00,AMO_AMOCO_G1, 12.06,N
12/31/2023,01:00,AMO_AMOCO_G2, 12.06,N
12/31/2023,01:00,AMO_AMOCO_G3, 12.06,N
12/31/2023,01:00,AMO_AMOCO_S1, 12.06,N
12/31/2023,01:00,AMO_AMOCO_S2, 12.06,N
12/31/2023,01:00,ANACACHO_ANA, 43.66,N
12/31/2023,01:00,ANCHOR_ALL, 13.23,N
12/31/2023,01:00,ANDMDSLR_ALL, 13.62,N
12/31/2023,01:00,ANG_ALL, 12.06,N
12/31/2023,01:00,ANSON1_ALL, 13.56,N
12/31/2023,01:00,APPALOSA_ALL, 35.67,N
12/31/2023,01:00,AQUI_ALL, 13,N
12/31/2023,01:00,ARAGORN_RN, 17.33,N
12/31/2023,01:00,ASTRA_RN, 13.62,N
12/31/2023,01:00,ATK_ATKINSG7, 12.57,N
12/31/2023,01:00,AUSTPL_ALL, 12.83,N
12/31/2023,01:00,AVIAT_ALL, 12.93,N
12/31/2023,01:00,AZURE_RN, 13.48,N
12/31/2023,01:00,AZ_ALL, 12.15,N
12/31/2023,01:00,BAC_RN_ALL, 12.07,N
12/31/2023,01:00,BAFFIN_ALL, -0.36,N
12/31/2023,01:00,BAIRDWND_ALL, 13.37,N
12/31/2023,01:00,BARROW_ALL, 16.31,N
12/31/2023,01:00,BASTEN_CC1, 12.78,N
12/31/2023,01:00,BASTEN_CCU, 12.78,N
12/31/2023,01:00,BATCAVE_RN, 13.29,N
12/31/2023,01:00,BAYC_BESS_RN, 10.95,N
12/31/2023,01:00,BBREEZE_1_2, -4.18,N
12/31/2023,01:00,BCATWD_WD_1, 13.33,N
12/31/2023,01:00,BCH_RN, 11.93,N
12/31/2023,01:00,BCK_RN, 11.95,N
12/31/2023,01:00,BIGSTAR_ALL, 12.66,N
12/31/2023,01:00,BLACKJAK_RN, 5.94,N
12/31/2023,01:00,BLSMT1_5_A_6, 13.44,N
12/31/2023,01:00,BLUEJAY_RN, 12.56,N
12/31/2023,01:00,BOARDCRK_ALL, 12.91,N
12/31/2023,01:00,BOOTLEG_UN1, 18.86,N
12/31/2023,01:00,BORDAS_345, -32.86,N
12/31/2023,01:00,BOSQUESW_CC1, 12.95,N
12/31/2023,01:00,BOSQUESW_CC2, 12.93,N
12/31/2023,01:00,BOSQ_BSQSU_5, 12.93,N
12/31/2023,01:00,BOSQ_BSQS_12, 12.93,N
