DeliveryDate,HourEnding,SettlementPoint,SettlementPointPrice,DSTFlag
12/13/2023,01:00,7RNCHSLR_ALL, 16.51,N
12/13/2023,01:00,AEEC, 14,N
12/13/2023,01:00,AGUAYO_UNIT1, 16.74,N
12/13/2023,01:00,AJAXWIND_RN, 15.57,N
12/13/2023,01:00,ALGOD_ALL_RN, 15.2,N
12/13/2023,01:00,ALVIN_RN, 16.45,N
12/13/2023,01:00,AMADEUS_ALL, 15.19,N
12/13/2023,01:00,AMISTAD_ALL, 25.92,N
12/13/2023,01:00,AMOCOOIL_CC1, 16.47,N
12/13/2023,01:00,AMOCOOIL_CC2, 16.47,N
12/13/2023,01:00,AMOCO_PUN1, 16.47,N
12/13/2023,01:00,AMOCO_PUN2, 16.47,N
12/13/2023,01:00,AMO_AMOCO_1, 16.47,N
12/13/2023,01:00,AMO_AMOCO_2, 16.47,N
12/13/2023,01:00,AMO_AMOCO_5, 16.47,N
12/13/2023,01:00,AMO_AMOCO_G1, 16.47,N
12/13/2023,01:00,AMO_AMOCO_G2, 16.47,N
12/13/2023,01:00,AMO_AMOCO_G3, 16.47,N
12/13/2023,01:00,AMO_AMOCO_S1, 16.47,N
12/13/2023,01:00,AMO_AMOCO_S2, 16.47,N
12/13/2023,01:00,ANACACHO_ANA, 22.65,N
12/13/2023,01:00,ANCHOR_ALL, 15.57,N
12/13/2023,01:00,ANDMDSLR_ALL, 15.12,N
12/13/2023,01:00,ANG_ALL, 18,N
12/13/2023,01:00,ANSON1_ALL, 15.04,N
12/13/2023,01:00,APPALOSA_ALL, 23.7,N
12/13/2023,01:00,AQUI_ALL, 16.07,N
12/13/2023,01:00,ARAGORN_RN, 24.81,N
12/13/2023,01:00,ASTRA_RN, 14.65,N
12/13/2023,01:00,ATK_ATKINSG7, 16.34,N
12/13/2023,01:00,AUSTPL_ALL, 16.67,N
12/13/2023,01:00,AVIAT_ALL, 18.4,N
12/13/2023,01:00,AZURE_RN, 15.3,N
12/13/2023,01:00,AZ_ALL, 16.16,N
12/13/2023,01:00,BAC_RN_ALL, 16.49,N
12/13/2023,01:00,BAFFIN_ALL, 14.37,N
12/13/2023,01:00,BAIRDWND_ALL, 15.39,N
12/13/2023,01:00,BARROW_ALL, 28.34,N
12/13/2023,01:00,BASTEN_CC1, 16.65,N
12/13/2023,01:00,BASTEN_CCU, 16.65,N
12/13/2023,01:00,BATCAVE_RN, 17.11,N
12/13/2023,01:00,BAYC_BESS_RN, 26.88,N
12/13/2023,01:00,BBREEZE_1_2, 13.89,N
12/13/2023,01:00,BCATWD_WD_1, 15.78,N
12/13/2023,01:00,BCH_RN, 17.01,N
12/13/2023,01:00,BCK_RN, 16.33,N
12/13/2023,01:00,BIGSTAR_ALL, 16.63,N
12/13/2023,01:00,BLACKJAK_RN, 15.23,N
12/13/2023,01:00,BLSMT1_5_A_6, 15.38,N
12/13/2023,01:00,BLUEJAY_RN, 16.33,N
12/13/2023,01:00,BOARDCRK_ALL, 16.05,N
12/13/2023,01:00,BOOTLEG_UN1, 23.34,N
12/13/2023,01:00,BORDAS_345, 6.72,N
12/13/2023,01:00,BOSQUESW_CC1, 16.21,N
12/13/2023,01:00,BOSQUESW_CC2, 16.22,N
12/13/2023,01:00,BOSQ_BSQSU_5, 16.22,N
12/13/2023,01:00,BOSQ_BSQS_12, 16.22,N
12/13/2023,01:00,BOSQ_BSQS_34, 16.21,N
12/13/2023,01:00,BRANDON_RN, 14.65,N
12/13/2023,01:00,BRAUNIG_CC1, 16.8,N
12/13/2023,01:00,BRAUNIG_VHB1, 16.9,N
12/13/2023,01:00,BRAUNIG_VHB2, 16.9,N
12/13/2023,01:00,BRAUNIG_VHB3, 16.9,N
12/13/2023,01:00,BRAZ_WND_ALL, 17.26,N
12/13/2023,01:00,BRA_AVR1_CT2, 16.8,N
12/13/2023,01:00,BRA_AVR_CST1, 16.8,N
12/13/2023,01:00,BRHEIGHT_RN, 16.47,N
12/13/2023,01:00,BRIGHTSD_RN, 16.19,N
12/13/2023,01:00,BRIGHTSD_U1, 16.17,N
12/13/2023,01:00,BRISCOE_WIND, 14.76,N
12/13/2023,01:00,BRPANGLE_RN, 17.85,N
12/13/2023,01:00,BRPMAGNO_RN, 16.47,N
12/13/2023,01:00,BRP_BRAZ_RN, 17.85,N
12/13/2023,01:00,BRP_DIKN_RN, 16.47,N
12/13/2023,01:00,BRP_LOOP_RN, 15.33,N
12/13/2023,01:00,BRP_LOP1_RN, 12.34,N
12/13/2023,01:00,BRP_PBL1_RN, 41.67,N
12/13/2023,01:00,BRP_PBL2_RN, 41.66,N
12/13/2023,01:00,BRP_RN_UNIT1, 17,N
12/13/2023,01:00,BRP_SEMI_RN, 16.46,N
12/13/2023,01:00,BRP_SWNY_RN, 17.85,N
12/13/2023,01:00,BRP_ZPT1_RN, 11.76,N
12/13/2023,01:00,BRP_ZPT2_RN, 11.76,N
12/13/2023,01:00,BRTSW_BCW1, 15.95,N
12/13/2023,01:00,BR_ARROW_ALL, 15.94,N
12/13/2023,01:00,BR_VHB6CT5_6, 16.9,N
12/13/2023,01:00,BR_VHB6CT7_8, 16.9,N
12/13/2023,01:00,BSS_U1, 17.85,N
12/13/2023,01:00,BTE_BTE_G1, 14.98,N
12/13/2023,01:00,BTE_BTE_G2, 14.98,N
12/13/2023,01:00,BTE_BTE_G3, 14.98,N
12/13/2023,01:00,BTE_BTE_G4, 14.98,N
12/13/2023,01:00,BTE_CC1, 14.98,N
12/13/2023,01:00,BTE_PUN1, 14.98,N
12/13/2023,01:00,BTE_PUN2, 16.41,N
12/13/2023,01:00,BTM_ALL, 16.95,N
12/13/2023,01:00,BUCHAN_ALL, 16.82,N
12/13/2023,01:00,BUCKTHRN_RN, 16.11,N
12/13/2023,01:00,BUFF_GAP_ALL, 16.55,N
12/13/2023,01:00,BULLCRK_1_2, 17.79,N
12/13/2023,01:00,BVE_CC1, 16.52,N
12/13/2023,01:00,BVE_UNIT1, 16.52,N
12/13/2023,01:00,BVE_UNIT2, 16.52,N
12/13/2023,01:00,BVE_UNIT3, 16.52,N
12/13/2023,01:00,BYRDR_ES_ALL, 17.85,N
12/13/2023,01:00,BYU_BYU_1, 16.5,N
12/13/2023,01:00,BYU_BYU_12, 16.5,N
12/13/2023,01:00,BYU_BYU_34, 16.5,N
12/13/2023,01:00,BYU_BYU_G8, 16.5,N
12/13/2023,01:00,BYU_CC1, 16.5,N
12/13/2023,01:00,BYU_G4_RN, 16.5,N
12/13/2023,01:00,BYU_PUN1, 16.5,N
12/13/2023,01:00,BYU_PUN2, 16.5,N
12/13/2023,01:00,BYU_PUN3, 16.5,N
12/13/2023,01:00,BYU_PUN4, 16.5,N
12/13/2023,01:00,B_DAVIS_3, 14.87,N
12/13/2023,01:00,B_DAVIS_4, 14.87,N
12/13/2023,01:00,B_DAVIS_CC1, 14.87,N
12/13/2023,01:00,B_D_B_DAVIG1, 14.87,N
12/13/2023,01:00,B_D_B_DAVIG2, 14.87,N
12/13/2023,01:00,CABEZON_ALL, 8.4,N
12/13/2023,01:00,CALAVER_JKS1, 16.72,N
12/13/2023,01:00,CALAVER_JKS2, 16.72,N
12/13/2023,01:00,CALAVER_JTD1, 16.87,N
12/13/2023,01:00,CALAVER_JTD2, 16.87,N
12/13/2023,01:00,CALAVER_OWS1, 16.88,N
12/13/2023,01:00,CALAVER_OWS2, 16.88,N
12/13/2023,01:00,CALHOUN_ALL, 14.93,N
12/13/2023,01:00,CALLAHA_WND1, 17,N
12/13/2023,01:00,CAL_CALGT1, 16.37,N
12/13/2023,01:00,CAL_CALSTG1, 16.37,N
12/13/2023,01:00,CAL_CC1, 16.37,N
12/13/2023,01:00,CAL_PUN1, 16.37,N
12/13/2023,01:00,CAL_PUN2, 16.37,N
12/13/2023,01:00,CAMWIND_RN, 12.69,N
12/13/2023,01:00,CANYONWD_ALL, 14.52,N
12/13/2023,01:00,CAPRIDG4_CR4, 18.4,N
12/13/2023,01:00,CAPRIDGE_ALL, 18.4,N
12/13/2023,01:00,CARBN_BSP_1, 21.13,N
12/13/2023,01:00,CASL_GAP_UN1, 23.85,N
12/13/2023,01:00,CATARINA_B1, 44.7,N
12/13/2023,01:00,CBECII_1, 16.3,N
12/13/2023,01:00,CBECII_2, 16.3,N
12/13/2023,01:00,CBECII_89, 16.3,N
12/13/2023,01:00,CBECII_CC3, 16.3,N
12/13/2023,01:00,CBECII_CT7, 16.3,N
12/13/2023,01:00,CBEC_ALL, 20.35,N
12/13/2023,01:00,CBEC_CC1, 20.35,N
12/13/2023,01:00,CBEC_CC2, 20.35,N
12/13/2023,01:00,CBY4_ALL, 14.98,N
12/13/2023,01:00,CBY4_CC1, 14.98,N
12/13/2023,01:00,CBY_CBY_G1, 16.82,N
12/13/2023,01:00,CBY_CBY_G2, 15.77,N
12/13/2023,01:00,CCEC_CC1, 14.9,N
12/13/2023,01:00,CCEC_GT1, 14.9,N
12/13/2023,01:00,CCEC_GT2, 14.9,N
12/13/2023,01:00,CCEC_PUN1, 14.9,N
12/13/2023,01:00,CCEC_PUN2, 14.9,N
12/13/2023,01:00,CCEC_ST1, 14.9,N
12/13/2023,01:00,CEDROHI_CHW1, 10.94,N
12/13/2023,01:00,CEDRVALE_RN, 24.71,N
12/13/2023,01:00,CFLATS_UNIT, 18.05,N
12/13/2023,01:00,CHALUP_ALL, 13.97,N
12/13/2023,01:00,CHAL_SLR_RN, 24.84,N
12/13/2023,01:00,CHAMON_UN1, 16.47,N
12/13/2023,01:00,CHAMON_UN2, 16.47,N
12/13/2023,01:00,CHEDPW_GT2, 16.49,N
12/13/2023,01:00,CHE_CC1, 16.49,N
12/13/2023,01:00,CHE_LYD, 16.48,N
12/13/2023,01:00,CHE_LYD2, 16.48,N
12/13/2023,01:00,CHE_PUN1, 16.48,N
12/13/2023,01:00,CHE_PUN2, 16.48,N
12/13/2023,01:00,CHISMGRD_RN, 15.88,N
12/13/2023,01:00,CISC_RN, 16.59,N
12/13/2023,01:00,CITYVICT_ALL, 15.32,N
12/13/2023,01:00,CN_BRKS_UNT1, 14.69,N
12/13/2023,01:00,COL_COLETOG1, 15.63,N
12/13/2023,01:00,CONIGLIO_RN, 15.93,N
12/13/2023,01:00,CONTINEN_RN, 13.09,N
12/13/2023,01:00,CORALSLR_ALL, 16.25,N
12/13/2023,01:00,CORAZON_RN, 6.2,N
12/13/2023,01:00,COTPLNS_RN, 14.69,N
12/13/2023,01:00,COTTON_PAP2, 14.93,N
12/13/2023,01:00,COYOTSPR_RN, 24.71,N
12/13/2023,01:00,CPSES_UNIT1, 15.99,N
12/13/2023,01:00,CPSES_UNIT2, 15.99,N
